employee_id,desk_code,date,department
E-007,D-07,2024-09-02,Engineering
E-007,D-07,2024-09-04,Engineering
E-007,D-07,2024-09-05,Engineering
E-007,D-07,2024-09-07,Engineering
E-007,D-07,2024-09-09,Engineering
E-007,D-07,2024-09-10,Engineering
E-007,D-07,2024-09-14,Engineering
E-007,D-07,2024-09-16,Engineering
E-007,D-07,2024-09-17,Engineering
E-007,D-07,2024-09-18,Engineering
E-007,D-07,2024-09-19,Engineering
E-007,D-07,2024-09-23,Engineering
E-007,D-07,2024-09-24,Engineering
E-007,D-07,2024-09-25,Engineering
E-007,D-07,2024-09-27,Engineering
E-007,D-07,2024-09-28,Engineering
E-007,D-07,2024-09-29,Engineering
E-007,D-07,2024-10-01,Engineering
E-007,D-07,2024-10-02,Engineering
E-007,D-07,2024-10-04,Engineering
E-007,D-07,2024-10-06,Engineering
E-007,D-07,2024-10-08,Engineering
E-007,D-07,2024-10-09,Engineering
E-007,D-07,2024-10-10,Engineering
E-007,D-07,2024-10-11,Engineering
E-007,D-07,2024-10-12,Engineering
E-007,D-07,2024-10-13,Engineering
E-007,D-07,2024-10-15,Engineering
E-007,D-07,2024-10-16,Engineering
E-007,D-07,2024-10-17,Engineering
E-007,D-07,2024-10-18,Engineering
E-007,D-07,2024-10-19,Engineering
E-007,D-07,2024-10-20,Engineering
E-007,D-07,2024-10-22,Engineering
E-007,D-07,2024-10-23,Engineering
E-007,D-07,2024-10-24,Engineering
E-007,D-07,2024-10-25,Engineering
E-007,D-07,2024-10-26,Engineering
E-007,D-07,2024-10-27,Engineering
E-007,D-07,2024-10-30,Engineering
E-007,D-07,2024-10-31,Engineering
E-007,D-07,2024-11-02,Engineering
E-007,D-07,2024-11-03,Engineering
E-007,D-07,2024-11-06,Engineering
E-007,D-07,2024-11-07,Engineering
E-007,D-07,2024-11-08,Engineering
E-007,D-07,2024-11-09,Engineering
E-007,D-07,2024-11-12,Engineering
E-007,D-07,2024-11-13,Engineering
E-007,D-07,2024-11-14,Engineering
E-007,D-07,2024-11-15,Engineering
E-007,D-07,2024-11-17,Engineering
E-007,D-07,2024-11-18,Engineering
E-007,D-07,2024-11-19,Engineering
E-007,D-07,2024-11-20,Engineering
E-007,D-07,2024-11-22,Engineering
E-007,D-07,2024-11-26,Engineering
E-007,D-07,2024-11-30,Engineering
E-007,D-07,2024-12-01,Engineering
E-007,D-07,2024-12-02,Engineering
E-007,D-07,2024-12-04,Engineering
E-007,D-07,2024-12-05,Engineering
E-007,D-07,2024-12-06,Engineering
E-007,D-07,2024-12-07,Engineering
E-007,D-07,2024-12-08,Engineering
E-007,D-07,2024-12-11,Engineering
E-007,D-07,2024-12-12,Engineering
E-007,D-07,2024-12-16,Engineering
E-007,D-07,2024-12-17,Engineering
E-007,D-07,2024-12-21,Engineering
E-007,D-07,2024-12-23,Engineering
E-007,D-07,2024-12-24,Engineering
E-007,D-07,2024-12-25,Engineering
E-007,D-07,2024-12-26,Engineering
E-007,D-07,2024-12-27,Engineering
E-007,D-07,2024-12-29,Engineering
E-007,D-07,2025-01-01,Engineering
E-007,D-07,2025-01-02,Engineering
E-007,D-07,2025-01-03,Engineering
E-007,D-07,2025-01-04,Engineering
E-007,D-07,2025-01-05,Engineering
E-007,D-07,2025-01-06,Engineering
E-007,D-07,2025-01-08,Engineering
E-007,D-07,2025-01-09,Engineering
E-007,D-07,2025-01-10,Engineering
E-007,D-07,2025-01-11,Engineering
E-007,D-07,2025-01-12,Engineering
E-007,D-07,2025-01-13,Engineering
E-007,D-07,2025-01-15,Engineering
E-007,D-07,2025-01-20,Engineering
E-007,D-07,2025-01-22,Engineering
E-007,D-07,2025-01-23,Engineering
E-007,D-07,2025-01-24,Engineering
E-007,D-07,2025-01-30,Engineering
E-007,D-07,2025-02-01,Engineering
E-007,D-07,2025-02-02,Engineering
E-007,D-07,2025-02-03,Engineering
E-007,D-07,2025-02-04,Engineering
E-007,D-07,2025-02-05,Engineering
E-007,D-07,2025-02-07,Engineering
E-007,D-07,2025-02-08,Engineering
E-007,D-07,2025-02-10,Engineering
E-007,D-07,2025-02-13,Engineering
E-007,D-07,2025-02-14,Engineering
E-007,D-07,2025-02-15,Engineering
E-007,D-07,2025-02-16,Engineering
E-007,D-07,2025-02-17,Engineering
E-007,D-07,2025-02-19,Engineering
E-007,D-07,2025-02-21,Engineering
E-007,D-07,2025-02-22,Engineering
E-007,D-07,2025-02-25,Engineering
E-007,D-07,2025-02-26,Engineering
E-007,D-07,2025-02-27,Engineering
E-007,D-07,2025-03-01,Engineering
E-007,D-07,2025-03-03,Engineering
E-007,D-07,2025-03-05,Engineering
E-007,D-07,2025-03-06,Engineering
E-007,D-07,2025-03-07,Engineering
E-007,D-07,2025-03-08,Engineering
E-007,D-07,2025-03-13,Engineering
E-007,D-07,2025-03-14,Engineering
E-007,D-07,2025-03-17,Engineering
E-007,D-07,2025-03-20,Engineering
E-007,D-07,2025-03-22,Engineering
E-007,D-07,2025-03-25,Engineering
E-007,D-07,2025-03-26,Engineering
E-007,D-07,2025-03-27,Engineering
E-007,D-07,2025-03-28,Engineering
E-007,D-07,2025-03-29,Engineering
E-007,D-07,2025-03-30,Engineering
E-007,D-07,2025-04-01,Engineering
E-007,D-07,2025-04-04,Engineering
E-007,D-07,2025-04-05,Engineering
E-007,D-07,2025-04-06,Engineering
E-007,D-07,2025-04-09,Engineering
E-007,D-07,2025-04-11,Engineering
E-007,D-07,2025-04-12,Engineering
E-007,D-07,2025-04-18,Engineering
E-007,D-07,2025-04-19,Engineering
E-007,D-07,2025-04-21,Engineering
E-007,D-07,2025-04-22,Engineering
E-007,D-07,2025-04-23,Engineering
E-007,D-07,2025-04-24,Engineering
E-007,D-07,2025-04-25,Engineering
E-007,D-07,2025-04-26,Engineering
E-007,D-07,2025-04-28,Engineering
E-007,D-07,2025-04-30,Engineering
E-007,D-07,2025-05-01,Engineering
E-007,D-07,2025-05-02,Engineering
E-007,D-07,2025-05-03,Engineering
E-007,D-07,2025-05-04,Engineering
E-007,D-07,2025-05-05,Engineering
E-007,D-07,2025-05-06,Engineering
E-007,D-07,2025-05-07,Engineering
E-007,D-07,2025-05-09,Engineering
E-007,D-07,2025-05-11,Engineering
E-007,D-07,2025-05-12,Engineering
E-007,D-07,2025-05-13,Engineering
E-007,D-07,2025-05-14,Engineering
E-007,D-07,2025-05-17,Engineering
E-007,D-07,2025-05-18,Engineering
E-007,D-07,2025-05-20,Engineering
E-007,D-07,2025-05-21,Engineering
E-007,D-07,2025-05-22,Engineering
E-007,D-07,2025-05-23,Engineering
E-007,D-07,2025-05-24,Engineering
E-007,D-07,2025-05-25,Engineering
E-007,D-07,2025-05-26,Engineering
E-007,D-07,2025-05-27,Engineering
E-007,D-07,2025-05-29,Engineering
E-007,D-07,2025-05-30,Engineering
E-007,D-07,2025-05-31,Engineering
E-007,D-07,2025-06-01,Engineering
E-007,D-07,2025-06-03,Engineering
E-007,D-07,2025-06-05,Engineering
E-007,D-07,2025-06-07,Engineering
E-007,D-07,2025-06-08,Engineering
E-007,D-07,2025-06-10,Engineering
E-007,D-07,2025-06-13,Engineering
E-007,D-07,2025-06-16,Engineering
E-007,D-07,2025-06-17,Engineering
E-007,D-07,2025-06-18,Engineering
E-007,D-07,2025-06-19,Engineering
E-007,D-07,2025-06-25,Engineering
E-007,D-07,2025-06-27,Engineering
E-007,D-07,2025-07-01,Engineering
E-007,D-07,2025-07-02,Engineering
E-007,D-07,2025-07-04,Engineering
E-007,D-07,2025-07-05,Engineering
E-007,D-07,2025-07-07,Engineering
E-007,D-07,2025-07-10,Engineering
E-007,D-07,2025-07-11,Engineering
E-007,D-07,2025-07-15,Engineering
E-007,D-07,2025-07-16,Engineering
E-007,D-07,2025-07-17,Engineering
E-007,D-07,2025-07-18,Engineering
E-007,D-07,2025-07-19,Engineering
E-007,D-07,2025-07-24,Engineering
E-007,D-07,2025-07-25,Engineering
E-007,D-07,2025-07-26,Engineering
E-007,D-07,2025-07-27,Engineering
E-007,D-07,2025-07-30,Engineering
E-007,D-07,2025-08-01,Engineering
E-008,D-08,2024-01-01,Finance
E-008,D-08,2024-01-02,Finance
E-008,D-08,2024-01-03,Finance
E-008,D-08,2024-01-04,Finance
E-008,D-08,2024-01-05,Finance
E-008,D-08,2024-01-07,Finance
E-008,D-08,2024-01-08,Finance
E-008,D-08,2024-01-10,Finance
E-008,D-08,2024-01-11,Finance
E-008,D-08,2024-01-12,Finance
E-008,D-08,2024-01-13,Finance
E-008,D-08,2024-01-14,Finance
E-008,D-08,2024-01-15,Finance
E-008,D-08,2024-01-16,Finance
E-008,D-08,2024-01-18,Finance
E-008,D-08,2024-01-19,Finance
E-008,D-08,2024-01-20,Finance
E-008,D-08,2024-01-21,Finance
E-008,D-08,2024-01-22,Finance
E-008,D-08,2024-01-23,Finance
E-008,D-08,2024-01-24,Finance
E-008,D-08,2024-01-25,Finance
E-008,D-08,2024-01-26,Finance
E-008,D-08,2024-01-27,Finance
E-008,D-08,2024-01-28,Finance
E-008,D-08,2024-01-29,Finance
E-008,D-08,2024-01-30,Finance
E-008,D-08,2024-01-31,Finance
E-008,D-08,2024-02-01,Finance
E-008,D-08,2024-02-02,Finance
E-008,D-08,2024-02-03,Finance
E-008,D-08,2024-02-05,Finance
E-008,D-08,2024-02-07,Finance
E-008,D-08,2024-02-09,Finance
E-008,D-08,2024-02-10,Finance
E-008,D-08,2024-02-11,Finance
E-008,D-08,2024-02-12,Finance
E-008,D-08,2024-02-13,Finance
E-008,D-08,2024-02-15,Finance
E-008,D-08,2024-02-16,Finance
E-008,D-08,2024-02-18,Finance
E-008,D-08,2024-02-19,Finance
E-008,D-08,2024-02-20,Finance
E-008,D-08,2024-02-21,Finance
E-008,D-08,2024-02-22,Finance
E-008,D-08,2024-02-23,Finance
E-008,D-08,2024-02-24,Finance
E-008,D-08,2024-02-26,Finance
E-008,D-08,2024-02-27,Finance
E-008,D-08,2024-02-29,Finance
E-008,D-08,2024-03-01,Finance
E-008,D-08,2024-03-02,Finance
E-008,D-08,2024-03-03,Finance
E-008,D-08,2024-03-04,Finance
E-008,D-08,2024-03-05,Finance
E-008,D-08,2024-03-07,Finance
E-008,D-08,2024-03-08,Finance
E-008,D-08,2024-03-09,Finance
E-008,D-08,2024-03-10,Finance
E-008,D-08,2024-03-11,Finance
E-008,D-08,2024-03-13,Finance
E-008,D-08,2024-03-14,Finance
E-008,D-08,2024-03-16,Finance
E-008,D-08,2024-03-17,Finance
E-008,D-08,2024-03-19,Finance
E-008,D-08,2024-03-20,Finance
E-008,D-08,2024-03-21,Finance
E-008,D-08,2024-03-23,Finance
E-008,D-08,2024-03-24,Finance
E-008,D-08,2024-03-26,Finance
E-008,D-08,2024-03-27,Finance
E-008,D-08,2024-03-30,Finance
E-008,D-08,2024-03-31,Finance
E-008,D-08,2024-04-02,Finance
E-008,D-08,2024-04-04,Finance
E-008,D-08,2024-04-05,Finance
E-008,D-08,2024-04-06,Finance
E-008,D-08,2024-04-07,Finance
E-008,D-08,2024-04-08,Finance
E-008,D-08,2024-04-09,Finance
E-008,D-08,2024-04-10,Finance
E-008,D-08,2024-04-12,Finance
E-008,D-08,2024-04-13,Finance
E-008,D-08,2024-04-15,Finance
E-008,D-08,2024-04-17,Finance
E-008,D-08,2024-04-18,Finance
E-008,D-08,2024-04-19,Finance
E-008,D-08,2024-04-20,Finance
E-008,D-08,2024-04-21,Finance
E-008,D-08,2024-04-22,Finance
E-008,D-08,2024-04-23,Finance
E-008,D-08,2024-04-24,Finance
E-008,D-08,2024-04-25,Finance
E-008,D-08,2024-04-26,Finance
E-008,D-08,2024-04-27,Finance
E-008,D-08,2024-04-28,Finance
E-008,D-08,2024-04-29,Finance
E-008,D-08,2024-04-30,Finance
E-008,D-08,2024-05-01,Finance
E-008,D-08,2024-05-03,Finance
E-008,D-08,2024-05-04,Finance
E-008,D-08,2024-05-05,Finance
E-008,D-08,2024-05-06,Finance
E-008,D-08,2024-05-07,Finance
E-008,D-08,2024-05-08,Finance
E-008,D-08,2024-05-10,Finance
E-008,D-08,2024-05-11,Finance
E-008,D-08,2024-05-12,Finance
E-008,D-08,2024-05-14,Finance
E-008,D-08,2024-05-15,Finance
E-008,D-08,2024-05-18,Finance
E-008,D-08,2024-05-19,Finance
E-008,D-08,2024-05-20,Finance
E-008,D-08,2024-05-21,Finance
E-008,D-08,2024-05-23,Finance
E-008,D-08,2024-05-24,Finance
E-008,D-08,2024-05-25,Finance
E-008,D-08,2024-05-26,Finance
E-008,D-08,2024-05-27,Finance
E-008,D-08,2024-05-28,Finance
E-008,D-08,2024-05-29,Finance
E-008,D-08,2024-05-31,Finance
E-008,D-08,2024-06-01,Finance
E-008,D-08,2024-06-02,Finance
E-008,D-08,2024-06-03,Finance
E-008,D-08,2024-06-04,Finance
E-008,D-08,2024-06-05,Finance
E-008,D-08,2024-06-07,Finance
E-008,D-08,2024-06-08,Finance
E-008,D-08,2024-06-09,Finance
E-008,D-08,2024-06-10,Finance
E-008,D-08,2024-06-12,Finance
E-008,D-08,2024-06-14,Finance
E-008,D-08,2024-06-15,Finance
E-008,D-08,2024-06-16,Finance
E-008,D-08,2024-06-17,Finance
E-008,D-08,2024-06-18,Finance
E-008,D-08,2024-06-19,Finance
E-008,D-08,2024-06-20,Finance
E-008,D-08,2024-06-21,Finance
E-008,D-08,2024-06-23,Finance
E-008,D-08,2024-06-24,Finance
E-008,D-08,2024-06-26,Finance
E-008,D-08,2024-06-27,Finance
E-008,D-08,2024-06-29,Finance
E-008,D-08,2024-06-30,Finance
E-008,D-08,2024-07-02,Finance
E-008,D-08,2024-07-03,Finance
E-008,D-08,2024-07-04,Finance
E-008,D-08,2024-07-06,Finance
E-008,D-08,2024-07-07,Finance
E-008,D-08,2024-07-08,Finance
E-008,D-08,2024-07-09,Finance
E-008,D-08,2024-07-10,Finance
E-008,D-08,2024-07-11,Finance
E-008,D-08,2024-07-13,Finance
E-008,D-08,2024-07-14,Finance
E-008,D-08,2024-07-15,Finance
E-008,D-08,2024-07-16,Finance
E-008,D-08,2024-07-17,Finance
E-008,D-08,2024-07-18,Finance
E-008,D-08,2024-07-19,Finance
E-008,D-08,2024-07-20,Finance
E-008,D-08,2024-07-22,Finance
E-008,D-08,2024-07-23,Finance
E-008,D-08,2024-07-24,Finance
E-008,D-08,2024-07-25,Finance
E-008,D-08,2024-07-26,Finance
E-008,D-08,2024-07-27,Finance
E-008,D-08,2024-07-29,Finance
E-008,D-08,2024-07-31,Finance
E-008,D-08,2024-08-01,Finance
E-008,D-08,2024-08-02,Finance
E-008,D-08,2024-08-04,Finance
E-008,D-08,2024-08-05,Finance
E-008,D-08,2024-08-07,Finance
E-008,D-08,2024-08-08,Finance
E-008,D-08,2024-08-10,Finance
E-008,D-08,2024-08-12,Finance
E-008,D-08,2024-08-13,Finance
E-008,D-08,2024-08-14,Finance
E-008,D-08,2024-08-15,Finance
E-008,D-08,2024-08-16,Finance
E-008,D-08,2024-08-17,Finance
E-008,D-08,2024-08-18,Finance
E-008,D-08,2024-08-19,Finance
E-008,D-08,2024-08-20,Finance
E-008,D-08,2024-08-22,Finance
E-008,D-08,2024-08-23,Finance
E-008,D-08,2024-08-24,Finance
E-008,D-08,2024-08-25,Finance
E-008,D-08,2024-08-26,Finance
E-008,D-08,2024-08-27,Finance
E-008,D-08,2024-08-28,Finance
E-008,D-08,2024-08-30,Finance
E-008,D-08,2024-08-31,Finance
E-008,D-08,2024-09-01,Finance
E-008,D-08,2024-09-02,Finance
E-008,D-08,2024-09-03,Finance
E-008,D-08,2024-09-04,Finance
E-008,D-08,2024-09-05,Finance
E-008,D-08,2024-09-07,Finance
E-008,D-08,2024-09-08,Finance
E-008,D-08,2024-09-09,Finance
E-008,D-08,2024-09-10,Finance
E-008,D-08,2024-09-11,Finance
E-008,D-08,2024-09-12,Finance
E-008,D-08,2024-09-13,Finance
E-008,D-08,2024-09-14,Finance
E-008,D-08,2024-09-15,Finance
E-008,D-08,2024-09-16,Finance
E-008,D-08,2024-09-18,Finance
E-008,D-08,2024-09-19,Finance
E-008,D-08,2024-09-21,Finance
E-008,D-08,2024-09-22,Finance
E-008,D-08,2024-09-25,Finance
E-008,D-08,2024-09-26,Finance
E-008,D-08,2024-09-28,Finance
E-008,D-08,2024-09-29,Finance
E-008,D-08,2024-09-30,Finance
E-008,D-08,2024-10-01,Finance
E-008,D-08,2024-10-02,Finance
E-008,D-08,2024-10-04,Finance
E-008,D-08,2024-10-05,Finance
E-008,D-08,2024-10-06,Finance
E-008,D-08,2024-10-07,Finance
E-008,D-08,2024-10-08,Finance
E-008,D-08,2024-10-09,Finance
E-008,D-08,2024-10-10,Finance
E-008,D-08,2024-10-11,Finance
E-008,D-08,2024-10-12,Finance
E-008,D-08,2024-10-13,Finance
E-008,D-08,2024-10-14,Finance
E-008,D-08,2024-10-15,Finance
E-008,D-08,2024-10-16,Finance
E-008,D-08,2024-10-18,Finance
E-008,D-08,2024-10-19,Finance
E-008,D-08,2024-10-20,Finance
E-008,D-08,2024-10-21,Finance
E-008,D-08,2024-10-22,Finance
E-008,D-08,2024-10-23,Finance
E-008,D-08,2024-10-24,Finance
E-008,D-08,2024-10-25,Finance
E-008,D-08,2024-10-26,Finance
E-008,D-08,2024-10-27,Finance
E-008,D-08,2024-10-28,Finance
E-008,D-08,2024-10-29,Finance
E-008,D-08,2024-10-30,Finance
E-008,D-08,2024-11-02,Finance
E-008,D-08,2024-11-03,Finance
E-008,D-08,2024-11-04,Finance
E-008,D-08,2024-11-05,Finance
E-008,D-08,2024-11-08,Finance
E-008,D-08,2024-11-09,Finance
E-008,D-08,2024-11-10,Finance
E-008,D-08,2024-11-11,Finance
E-008,D-08,2024-11-12,Finance
E-008,D-08,2024-11-13,Finance
E-008,D-08,2024-11-14,Finance
E-008,D-08,2024-11-16,Finance
E-008,D-08,2024-11-17,Finance
E-008,D-08,2024-11-18,Finance
E-008,D-08,2024-11-19,Finance
E-008,D-08,2024-11-20,Finance
E-008,D-08,2024-11-21,Finance
E-008,D-08,2024-11-22,Finance
E-008,D-08,2024-11-23,Finance
E-008,D-08,2024-11-24,Finance
E-008,D-08,2024-11-25,Finance
E-008,D-08,2024-11-26,Finance
E-008,D-08,2024-11-28,Finance
E-008,D-08,2024-11-29,Finance
E-008,D-08,2024-11-30,Finance
E-008,D-08,2024-12-01,Finance
E-008,D-08,2024-12-02,Finance
E-008,D-08,2024-12-03,Finance
E-008,D-08,2024-12-04,Finance
E-008,D-08,2024-12-05,Finance
E-008,D-08,2024-12-06,Finance
E-008,D-08,2024-12-08,Finance
E-008,D-08,2024-12-09,Finance
E-008,D-08,2024-12-12,Finance
E-008,D-08,2024-12-13,Finance
E-008,D-08,2024-12-15,Finance
E-008,D-08,2024-12-16,Finance
E-008,D-08,2024-12-17,Finance
E-008,D-08,2024-12-18,Finance
E-008,D-08,2024-12-19,Finance
E-008,D-08,2024-12-20,Finance
E-008,D-08,2024-12-21,Finance
E-008,D-08,2024-12-22,Finance
E-008,D-08,2024-12-23,Finance
E-008,D-08,2024-12-24,Finance
E-008,D-08,2024-12-25,Finance
E-008,D-08,2024-12-26,Finance
E-008,D-08,2024-12-27,Finance
E-008,D-08,2024-12-29,Finance
E-008,D-08,2024-12-31,Finance
E-008,D-08,2025-01-01,Finance
E-008,D-08,2025-01-02,Finance
E-008,D-08,2025-01-03,Finance
E-008,D-08,2025-01-04,Finance
E-008,D-08,2025-01-05,Finance
E-008,D-08,2025-01-06,Finance
E-008,D-08,2025-01-08,Finance
E-008,D-08,2025-01-10,Finance
E-008,D-08,2025-01-11,Finance
E-008,D-08,2025-01-12,Finance
E-008,D-08,2025-01-13,Finance
E-008,D-08,2025-01-15,Finance
E-008,D-08,2025-01-16,Finance
E-008,D-08,2025-01-17,Finance
E-008,D-08,2025-01-19,Finance
E-008,D-08,2025-01-20,Finance
E-008,D-08,2025-01-21,Finance
E-008,D-08,2025-01-22,Finance
E-008,D-08,2025-01-23,Finance
E-008,D-08,2025-01-24,Finance
E-008,D-08,2025-01-26,Finance
E-008,D-08,2025-01-28,Finance
E-008,D-08,2025-01-29,Finance
E-008,D-08,2025-01-30,Finance
E-008,D-08,2025-01-31,Finance
E-008,D-08,2025-02-01,Finance
E-008,D-08,2025-02-02,Finance
E-008,D-08,2025-02-03,Finance
E-008,D-08,2025-02-05,Finance
E-008,D-08,2025-02-06,Finance
E-008,D-08,2025-02-07,Finance
E-008,D-08,2025-02-08,Finance
E-008,D-08,2025-02-10,Finance
E-008,D-08,2025-02-13,Finance
E-008,D-08,2025-02-14,Finance
E-008,D-08,2025-02-17,Finance
E-008,D-08,2025-02-18,Finance
E-008,D-08,2025-02-19,Finance
E-008,D-08,2025-02-20,Finance
E-008,D-08,2025-02-21,Finance
E-008,D-08,2025-02-23,Finance
E-008,D-08,2025-02-24,Finance
E-008,D-08,2025-02-25,Finance
E-008,D-08,2025-02-26,Finance
E-008,D-08,2025-02-27,Finance
E-008,D-08,2025-02-28,Finance
E-008,D-08,2025-03-02,Finance
E-008,D-08,2025-03-03,Finance
E-008,D-08,2025-03-04,Finance
E-008,D-08,2025-03-06,Finance
E-008,D-08,2025-03-07,Finance
E-008,D-08,2025-03-08,Finance
E-008,D-08,2025-03-09,Finance
E-008,D-08,2025-03-11,Finance
E-008,D-08,2025-03-12,Finance
E-008,D-08,2025-03-14,Finance
E-008,D-08,2025-03-16,Finance
E-008,D-08,2025-03-17,Finance
E-008,D-08,2025-03-19,Finance
E-008,D-08,2025-03-20,Finance
E-008,D-08,2025-03-21,Finance
E-008,D-08,2025-03-22,Finance
E-008,D-08,2025-03-23,Finance
E-008,D-08,2025-03-24,Finance
E-008,D-08,2025-03-25,Finance
E-008,D-08,2025-03-26,Finance
E-008,D-08,2025-03-27,Finance
E-008,D-08,2025-03-28,Finance
E-008,D-08,2025-03-30,Finance
E-008,D-08,2025-04-04,Finance
E-008,D-08,2025-04-05,Finance
E-008,D-08,2025-04-06,Finance
E-008,D-08,2025-04-07,Finance
E-008,D-08,2025-04-08,Finance
E-008,D-08,2025-04-09,Finance
E-008,D-08,2025-04-10,Finance
E-008,D-08,2025-04-11,Finance
E-008,D-08,2025-04-12,Finance
E-008,D-08,2025-04-13,Finance
E-008,D-08,2025-04-15,Finance
E-008,D-08,2025-04-16,Finance
E-008,D-08,2025-04-17,Finance
E-008,D-08,2025-04-18,Finance
E-008,D-08,2025-04-19,Finance
E-008,D-08,2025-04-20,Finance
E-008,D-08,2025-04-21,Finance
E-008,D-08,2025-04-22,Finance
E-008,D-08,2025-04-23,Finance
E-008,D-08,2025-04-24,Finance
E-008,D-08,2025-04-25,Finance
E-008,D-08,2025-04-27,Finance
E-008,D-08,2025-04-28,Finance
E-008,D-08,2025-04-29,Finance
E-008,D-08,2025-04-30,Finance
E-008,D-08,2025-05-02,Finance
E-008,D-08,2025-05-03,Finance
E-008,D-08,2025-05-04,Finance
E-008,D-08,2025-05-05,Finance
E-008,D-08,2025-05-06,Finance
E-008,D-08,2025-05-07,Finance
E-008,D-08,2025-05-09,Finance
E-008,D-08,2025-05-11,Finance
E-008,D-08,2025-05-13,Finance
E-008,D-08,2025-05-14,Finance
E-008,D-08,2025-05-15,Finance
E-008,D-08,2025-05-16,Finance
E-008,D-08,2025-05-17,Finance
E-008,D-08,2025-05-18,Finance
E-008,D-08,2025-05-20,Finance
E-008,D-08,2025-05-21,Finance
E-008,D-08,2025-05-22,Finance
E-008,D-08,2025-05-23,Finance
E-008,D-08,2025-05-24,Finance
E-008,D-08,2025-05-25,Finance
E-008,D-08,2025-05-28,Finance
E-008,D-08,2025-05-29,Finance
E-008,D-08,2025-05-30,Finance
E-008,D-08,2025-05-31,Finance
E-008,D-08,2025-06-01,Finance
E-008,D-08,2025-06-02,Finance
E-008,D-08,2025-06-03,Finance
E-008,D-08,2025-06-04,Finance
E-008,D-08,2025-06-06,Finance
E-008,D-08,2025-06-07,Finance
E-008,D-08,2025-06-08,Finance
E-008,D-08,2025-06-09,Finance
E-008,D-08,2025-06-10,Finance
E-008,D-08,2025-06-11,Finance
E-008,D-08,2025-06-12,Finance
E-008,D-08,2025-06-14,Finance
E-008,D-08,2025-06-15,Finance
E-008,D-08,2025-06-16,Finance
E-008,D-08,2025-06-17,Finance
E-008,D-08,2025-06-18,Finance
E-008,D-08,2025-06-19,Finance
E-008,D-08,2025-06-21,Finance
E-008,D-08,2025-06-22,Finance
E-008,D-08,2025-06-23,Finance
E-008,D-08,2025-06-24,Finance
E-008,D-08,2025-06-25,Finance
E-008,D-08,2025-06-27,Finance
E-008,D-08,2025-07-02,Finance
E-008,D-08,2025-07-04,Finance
E-008,D-08,2025-07-05,Finance
E-008,D-08,2025-07-06,Finance
E-008,D-08,2025-07-08,Finance
E-008,D-08,2025-07-09,Finance
E-008,D-08,2025-07-10,Finance
E-008,D-08,2025-07-11,Finance
E-008,D-08,2025-07-13,Finance
E-008,D-08,2025-07-15,Finance
E-008,D-08,2025-07-16,Finance
E-008,D-08,2025-07-17,Finance
E-008,D-08,2025-07-18,Finance
E-008,D-08,2025-07-19,Finance
E-008,D-08,2025-07-20,Finance
E-008,D-08,2025-07-21,Finance
E-008,D-08,2025-07-23,Finance
E-008,D-08,2025-07-24,Finance
E-008,D-08,2025-07-25,Finance
E-008,D-08,2025-07-26,Finance
E-008,D-08,2025-07-27,Finance
E-008,D-08,2025-07-28,Finance
E-008,D-08,2025-07-29,Finance
E-008,D-08,2025-07-30,Finance
E-008,D-08,2025-07-31,Finance
E-009,D-09,2024-01-01,Sales
E-009,D-09,2024-01-02,Sales
E-009,D-09,2024-01-03,Sales
E-009,D-09,2024-01-04,Sales
E-009,D-09,2024-01-05,Sales
E-009,D-09,2024-01-06,Sales
E-009,D-09,2024-01-07,Sales
E-009,D-09,2024-01-08,Sales
E-009,D-09,2024-01-09,Sales
E-009,D-09,2024-01-10,Sales
E-009,D-09,2024-01-12,Sales
E-009,D-09,2024-01-13,Sales
E-009,D-09,2024-01-14,Sales
E-009,D-09,2024-01-15,Sales
E-009,D-09,2024-01-16,Sales
E-009,D-09,2024-01-17,Sales
E-009,D-09,2024-01-18,Sales
E-009,D-09,2024-01-19,Sales
E-009,D-09,2024-01-20,Sales
E-009,D-09,2024-01-22,Sales
E-009,D-09,2024-01-23,Sales
E-009,D-09,2024-01-24,Sales
E-009,D-09,2024-01-27,Sales
E-009,D-09,2024-01-29,Sales
E-009,D-09,2024-01-30,Sales
E-009,D-09,2024-01-31,Sales
E-009,D-09,2024-02-01,Sales
E-009,D-09,2024-02-02,Sales
E-009,D-09,2024-02-03,Sales
E-009,D-09,2024-02-04,Sales
E-009,D-09,2024-02-05,Sales
E-009,D-09,2024-02-06,Sales
E-009,D-09,2024-02-08,Sales
E-009,D-09,2024-02-09,Sales
E-009,D-09,2024-02-10,Sales
E-009,D-09,2024-02-11,Sales
E-009,D-09,2024-02-12,Sales
E-009,D-09,2024-02-13,Sales
E-009,D-09,2024-02-15,Sales
E-009,D-09,2024-02-16,Sales
E-009,D-09,2024-02-17,Sales
E-009,D-09,2024-02-20,Sales
E-009,D-09,2024-02-21,Sales
E-009,D-09,2024-02-22,Sales
E-009,D-09,2024-02-23,Sales
E-009,D-09,2024-02-24,Sales
E-009,D-09,2024-02-25,Sales
E-009,D-09,2024-02-26,Sales
E-009,D-09,2024-02-28,Sales
E-009,D-09,2024-02-29,Sales
E-009,D-09,2024-03-01,Sales
E-009,D-09,2024-03-02,Sales
E-009,D-09,2024-03-03,Sales
E-009,D-09,2024-03-04,Sales
E-009,D-09,2024-03-05,Sales
E-009,D-09,2024-03-06,Sales
E-009,D-09,2024-03-07,Sales
E-009,D-09,2024-03-08,Sales
